Entry	Organism ID
T2IWX3	423472
A0A6F8X6A0	29570
A0A1F5WA85	1798337
A0A413UQD7	2292319
A0A1Y5TCI4	315423
A0A2N1ZVS8	2013792
A0A0F7PMG4	1620421
A0A412YF51	626929
A0A261GR97	1926491
A0A261GMD5	1926491
A0A0T9SXX1	29483
A0A2U1BL55	132476
A0A1U6IY94	428990
A0A1D2TL55	1660105
A0A1S1H2D4	1608868
A0A2T3W0P2	2108399
A0A6I0CR62	529
V1E1Y8	1353536
A0A1F1Q406	1581141
A0A5D3IE64	1525
U7QNB8	1348334
A0A0Q5BYI9	1736264
A0A0Q5C295	1736264
A0A2N7ZS20	2070622
A0A3M6PL50	732
A0A0D8HD44	1280514
A0A5J5IVR7	1631477
A0A318E6V0	985250
A0A376DB66	93378
X5DZ44	1168034
A0A6L3YZY3	529
A0A6N8WV49	1978231
A0A1Y0TH19	222805
A0A396MLZ6	2292197
A0A0T9UVD8	29483
A0A5R2BWP1	2023178
A0A4R9LI21	293085
T2IYX9	423472
A0A2V2SVI0	2202894
V1DQF4	1353536
A0A1H5H5K9	132476
A0A1P8UFE5	1765967
T2IPD1	423472
A0A3M6RIZ6	2478746
A0A3R8BNQ5	1986647
A0A1H6CCV7	1502751
A0A0C5FRJ6	477245
A0A3M5IS30	34065
A0A2D0IM75	290111
A0A2X5PK83	82987
A0A3S7UGA0	356837
L3PGG3	1182673
S4GZY0	1261061
A0A261FP17	1603886
G9ERA0	658187
A0A562S8W3	221027
A0A1J4SG05	1805002
U2MJK5	1081904
A0A1Z8Q5H9	1986607
A0A1I4PTP1	1123291
A0A1V4BQ55	1960155
A0A6M5ZRI6	386
A0A0Q1BQX5	1453349
A0A1F9L570	1797905
A0A2U1YIL9	716760
A0A0M3G1J4	726
A0A249NMM1	1380360
A0A0G0GA60	1618863
A0A366DNN7	208602
A0A0F0ZS14	2071710
A0A6G7EEE7	74329
A0A6L7KEX8	2604846
A0A2N7GE12	1880851
A0A3G7USZ2	47883
Q3AR42	340177
A0A0D1L2M4	1423
I4GTD9	1160282
A0A1Q7FQ69	1803458
A0A4R3GYG8	2512117
A0A1D2IMI5	1737066
A0A5M4B7K9	2267611
A0A356UPJ6	52226
S4GP15	1261061
A0A0M3G7G0	726
A0A562SGG7	221027
A0A4R3GYW3	2512117
A0A1V4BUA3	1960155
A0A2T6AWH3	589035
A0A243EZI8	132267
A0A3R6TPG0	2292201
A0A1D2I4R2	1737066
A0A413JFU0	1512
A0A1Z8Q1S6	1986607
A0A553GNU5	2594476
A0A2P8QMA4	869949
A0A366SJL0	44008
A0A3M5IY76	34065
A0A1C0T1U5	1873715
A0A4R3H1H6	2512117
G9ESJ6	658187
X6I9S6	1287100
A0A6J5FGW0	1723730
A0A657N0N5	150340
A0A1G3HK66	1802017
A0A5R9IVZ9	2555644
A0A0Q1HKZ6	1453349
A0A502JU93	726
A0A562IRV0	1181884
Q0ADY7	335283
A0A2E0Q8D3	2024841
A0A413HDM5	165179
A0A6L7KPS3	2604846
A0A414NV71	52226
A0A1V4BS35	1960155
A0A3M5JBD5	34065
A0A097R7E4	1453496
A0A3M3SK71	36746
A0A2N7G7N1	1880851
A0A2U1Y5Q6	716760
A0A2R7SLG0	2056847
A0A327KGY1	444923
A0A3E1B953	386
A0A0G1KMW8	1618969
A0A6L7KQX5	2604846
A0A4R3H7I1	2512117
A0A2M7QMS8	1974084
Z9JHR3	1444770
A5CC80	357244
A0A366CZF7	208602
Q2II40	290397
A0A6G7EKI1	74329
A0A3Q8HUT0	356837
A0A4S2TUV6	2563101
G9ENN2	658187
A0A3E1B1Q6	386
A0A6I2TXP8	165179
A0A097QWU6	1453496
A0A3E1AYG0	386
A0A6A7VIC7	165179
A0A2D9K6U3	1872654
Z9JES5	1444770
A0A3M9M9S4	2294115
A0A6M7VPR1	2483402
A0A429F161	2203198
A0A4R5YNQ5	273677
A0A640Q4M1	2480802
A0A3S7UK95	356837
A0A1F7RJW6	1817878
A0A1M3LTU6	1895778
A0A1G8W9N9	137658
A7ZGT6	331111
A0A6J5G8V6	1723730
A0A1F7GV71	1802037
Z9JMF6	1444770
A0A3E1B205	386
A0A1V4BWN1	1960155
A0A1F9KXG0	1797905
A0A3D0X1B0	2053611
A0A3M9M6J9	2294115
L3NYK7	1182673
K5ZCI1	999419
A0A5J6N5D4	2602016
A0A1B9BJK7	1520
A0A2U3CME1	396
X6HLP6	1287106
A0A1C9WUB6	1849032
A0A5R9R7R8	2571105
A0A2P8QKA3	869949
A0A502LUG6	726
A0A1F6AHX1	1798392
A0A2N5DL22	2055137
X6IL82	1287100
X6I5I2	1287100
A0A0G1KL45	1618969
A0A345ZM12	2290922
A0A255TC20	2024223
A0A6L7KNU6	2604846
A0A2U1Y3V4	716760
A0A4R3HDF0	2512117
A0A2W5BDI8	1609977
A0A3D0X1B1	2053611
A0A3E1BVM3	386
C9KLM4	500635
A0A0Q8FTX4	1736578
A0A3E1BZL5	386
A0A2T6AP98	589035
A0A2K2TUI4	2067550
A0A1Y4SBR7	1965558
A0A356UL85	52226
A0A1M3LTU8	1895778
S4GYG7	1261061
A0A2X5NKM1	82987
A0A2D0IRL9	290111
A7ZSZ5	331111
A0A413CAV1	165179
A0A2D0IUZ2	290111
A0A3E4S8V2	165179
Z9JLA5	1444770
A0A6J5FK11	1723730
A0A2V5EAW0	2183925
A0A1F6AFU6	1798392
A0A1F7RS37	1817878
A0A562RPZ0	221027
A0A3M3T3D1	36746
A0A6J5GXJ2	1723730
A0A5N7XNQ4	34028
C9KPL0	500635
D0XD65	673519
A0A0I9WHF8	44008
A0A6I0CN83	2651867
A0A0F0ZW47	2071710
A0A1F7RR83	1817878
A0A5M3PVC4	418719
A0A6I0CCI0	2651867
A0A3M9M7A9	2294115
A0A1C9WXH2	1849032
X6I721	1287100
A0A099GD40	1545044
A0A2D9K5X5	1872654
A0A2M6WL76	1974568
A0A1F4ZUW3	1797269
A0A3E1BSE2	386
A0A1F6AID1	1798392
A0A6M5ZLV2	386
A0A327KED4	444923
A0A2U1YPI3	716760
A0A646FVQ2	165179
U2LFV6	1081904
A7ZVP0	331111
A0A553GSR2	2594476
A0A3M3ZMP5	251706
A0A1G9CVR2	137658
A0A5M3PTR2	418719
A0A1C0SR60	1873715
A0A3Q8HTZ6	356837
A0A6M7VYG3	2483402
H0HI08	1107544
A0A1E7G064	1449093
A0A0H3DPH1	718251
A0A2P8QM61	869949
A0A6G1TZ55	165179
A0A1Q7FVT6	1803458
A0A1F9KZ38	1797905
A0A553EAL7	2594500
A0A097R7V9	1453496
A0A1Q7G5K8	1803458
A0A1E7G0E5	1449093
A0A6F8TB66	2708020
A0A657N098	150340
A0A356UQU6	52226
A0A412USQ9	165179
A0A6G1VPT2	165179
A0A2T6AJ93	589035
A0A2D8LYY9	2024841
A0A3E1BXL2	386
A0A1C9WY26	1849032
A0A2P8QWL7	869949
A0A385SJV6	2321403
A0A4R3H887	2512117
A0A3M9M844	2294115
A0A0B1ZKR5	1348853
A0A6A7WDX3	165179
L3PAJ5	1182673
A0A418J146	1286
A0A345ZL62	2290922
A0A192TDF2	396
A0A3A0BDS2	2093373
A0A1J4RLU5	1805002
A0A3D0X2T5	2053611
I4GZX4	1160282
A0A385SYF8	2321403
A0A7C9MI33	295255
A0A5B9TRA0	66821
A0A249NP59	1380360
A0A2U3CMA3	396
A0A5B8S578	1176536
A0A3R6C0T2	165179
A0A1G3KWU6	1802173
X6J3Z0	1287100
A0A1G3HQ45	1802017
A0A366SHC0	44008
A0A6L7KGU5	2604846
A0A7M2HC24	68895
A0A6N4B1L4	672
A0A444GQG5	2506149
Q3ASB8	340177
A0A0R2Z2R5	47883
A0A2D6K1L0	2024841
I4GTU8	1160282
A0A0F1A6M1	2071710
I4GQU5	1160282
A0A3E1BRF1	386
A0A1F7RZT9	1817878
A0A5R9RCG9	2571105
A0A0J6FD33	328812
R6YER3	1262810
A0A2W5DT31	1609977
A0A1X0IID7	36814
A0A3R6E9D3	165179
X6I7F8	1287100
A0A2P8QK93	869949
L3PH78	1182673
A0A0H3DYY0	718251
A0A0G1HNR6	1618969
A0A2D6HMC2	2024841
A0A2U3CSU5	396
A0A1J4S1S8	1805002
A0A0F1BC27	2071710
A0A3R6L849	165179
A0A6G7ELU8	74329
A0A2E2Q9I5	2024841
A0A1F5A0H1	1797269
A7ZH72	331111
A0A2W5EKB4	1609977
A0A366D6J4	208602
A0A1C0T0I5	1873715
Q87MR6	223926
A0A3E1B4S8	386
N0B0M8	670307
A0A6M7VHJ2	2483402
Q3AR04	340177
A0A366DSK1	208602
A0A5N7W7Q5	34028
V6FQA6	869678
A0A419IZL9	2093373
A0A1Q6MFJ2	1896997
A0A077PP31	1398204
A0A447CQD5	444923
A0A5J6MZM1	2602016
I4GRG0	1160282
A0A258CLJ9	1970544
A0A2W5CVC3	1609977
D0XCR1	673519
A0A2U3CZE3	396
A0A0C3IBF4	50718
X6HRD4	1287106
A0A345ZKV2	2290922
K5ZFF8	999419
A0A6M7VIS0	2483402
A0A4S3ZVB7	1848972
H7C6Y0	226185
A0A2W5BTJ0	1609977
A0A5N7WQ00	34028
A0A2W5BF85	1609977
Q832D2	226185
G9EMG3	658187
A0A5M3PN37	418719
A0A0F1ATI3	2071710
A0A2W5CQH9	1609977
A0A2H2YWN8	1844100
A0A3R6MC38	165179
A0A3E1BRQ5	386
A0A1M3LLG7	1895778
A0A3E4SKI5	165179
A0A357Y2U2	2053611
A0A2D0IS50	290111
A0A378JJJ0	45060
A0A1H5VFB2	568106
A0A7K1M1P6	165179
A0A1Z5IMD8	1714682
A7ZHY6	331111
A0A373KLE5	2293179
A0A6F8T9N6	2708020
A0A4V2UFP6	2512117
A0A3M4VVU8	36746
A0A1Q6NXE9	1896994
A0A416YJ23	2292201
A0A1C0STK0	1873715
A0A0C3HVL2	50718
A0A7G5IMY0	2759707
A0A1V4BQQ0	1960155
A0A496PC46	1926307
H5T7L7	1121923
A0A366E5D1	208602
A0A0F1ASV1	2071710
A0A413JFD1	1512
R8DMF9	1053233
A0A1Y4QX43	44008
A0A7K3UCF7	396
A0A3C0FCK9	2060924
A0A7C5LW23	1872442
A0A1G3HF78	1802017
A0A192TQQ3	396
A0A502LTA9	726
A0A366DD35	208602
A0A3M4KT26	34065
A0A7C2A866	2268184
A0A2U1YWM5	716760
A0A0L7CU37	1365957
A0A2U1YB10	716760
A0A413JH20	1512
L3NZR8	1182673
A0A132F0H4	1207504
A0A5B8T0X2	33968
A0A1H1NRQ1	117157
I4GT92	1160282
X6H053	1287106
A0A1Z5IZW1	1714682
A0A1F6AH21	1798392
A0A4V2UGN8	2512117
A0A366D5D1	208602
A0A1G3H4Y1	1802017
A0A7C1W616	2268184
A0A2D9K9B0	1872654
A0A7G5IER6	2759707
A0A6I0C1Z0	2651867
A0A0P9V9C7	34065
A0A5M8BL49	1512
A0A6G8VUG8	386
A0A502JMT6	726
A0A7K3UFG9	396
A0A0Q8G7T8	1736578
A0A2N5DCZ6	2055137
A0A5M3PW90	418719
A0A6G8VNJ5	386
A0A7K3UJN6	396
A0A1V4BU86	1960155
A0A1G1L8G6	1801831
A0A0F1BC13	2071710
A0A7C1WSN3	2268184
A0A6L5XVA6	2605779
A0A7K0AK70	165179
X6HI71	1287106
A0A2S6Z3B0	487823
A0A7G5IJG4	2759707
G5FBT7	665940
A0A396MCC2	2292197
A0A2U8W5K4	2202825
G4D5F0	997350
A0A3D2CSG8	56799
A0A2N1ZQ76	2013792
A0A0J8A6F9	1420583
L3PFF2	1182673
A0A1Z5IZB6	1714682
A0A6I6G8I6	626774
X6IGC9	1287100
S4GUK5	1261061
A0A3D0X2Q0	2053611
A0A2U3D4L6	396
A0A2W4ZGJ2	1609977
A0A5N7XAD7	34028
A0A1I4GGQ3	1855374
A0A0F1ARP8	2071710
A0A200I4V0	44008
A0A562S8V7	221027
A0A4R1TJP0	2485183
A0A097QYT6	1453496
A0A2U1YL51	716760
A0A496PAB2	1926307
A0A562SBB3	221027
A0A5J6N4H3	2602016
A0A2P8QLN8	869949
A2SB15	412022
A0A5R9R6Z6	2571105
A0A3S4B150	444923
A0A3R5YME8	165179
A0A2E4QTN9	2024835
A0A6G8UZH0	386
I4GTS7	1160282
A0A192T8B4	396
A0A413HGG8	165179
A0A357Y0I4	2053611
A0A2X5NLH3	82987
C9KLU6	500635
A0A7L6PCH1	2742636
A0A6M7VTB0	2483402
A0A1G1L8I8	1801831
A0A2N7GAC0	1880851
A0A1J4SD46	1805002
A0A2W5BM54	1609977
X6IJL1	1287100
A0A2M7QJW3	1974084
A0A2H2YGF9	1844100
I4GWC2	1160282
A0A1H6DVM3	568106
A0A258C248	1970544
A0A6M5ZDU0	386
A0A2E2JM10	1872654
A0A3Q8HYY9	356837
U2L955	1081904
A0A4R7CRD3	1476465
A0A6I0CMD7	2651867
A0A6I0CA97	2651867
A0A2U1YW56	716760
H0HG69	1107544
A0A0Q7TGJ7	1736552
A0A3E4SCR7	165179
A0A1M3LJV6	1895778
A0A1F7S4R8	1817878
A2S035	412022
I4GTQ1	1160282
A0A5R9QWE8	2571105
A0A132F6S2	1207504
A0A562IRW0	1181884
V6FW29	869678
V6FUM7	869678
A0A1D2U2F5	1660096
X6H4H3	1287106
A0A6I0CCB8	2651867
A0A6G1UAS8	165179
A0A4R3GZ82	2512117
A0A2Z4VJS1	1500843
A0A1C0SIQ5	1873714
A0A2P8QY96	869949
A0A0Q8FLZ4	1736578
A0A3M9MCJ5	2294115
A0A3M4LQW9	34065
A0A2M7QTC6	1974084
A0A1J4S2A8	1805002
A0A7C1WAV2	2268184
A0A1D2IA69	1737066
A0A6I0CJD6	2651867
Z9JJZ2	1444770
A0A200I1F2	44008
A0A315BCL9	1835767
A0A2D0IQA7	290111
A0A6L5XRI6	2605779
A0A366SF08	44008
G9EUR1	658187
A0A6G1U488	165179
X6HQH9	1287106
A0A447CRI7	444923
A0A0F1AT67	2071710
A0A1V4BVB8	1960155
X6IMD3	1287100
A0A640Q475	2480802
A0A1H4GEB0	1566277
H0H759	1107544
C9KLR2	500635
A0A1J4RMS5	1805002
A0A143B9K5	1823759
A0A259BK26	1971593
A0A285VSA4	141389
A0A1J4RZ15	1805002
A0A1J4RXX5	1805002
A0A317L316	178340
A0A2P8QPM9	869949
A0A1G3HKQ1	1802017
A0A1W6E4H8	1834519
A0A1G3HFY5	1802017
A0A4Z0P458	2510796
A0A385SNT1	2321403
A0A1J4RPF3	1805002
A0A3E1BS19	386
A0A2V5DXT9	2183925
A0A1F7RT27	1817878
A0A1F6W2P8	1801756
A0A2P8QLQ1	869949
A0A1E7G0G1	1449093
A0A2U1YII1	716760
A0A0L7CUR0	1365957
A0A024YMK9	1460244
A0A3M4LP11	36746
A0A6G7EKX7	74329
A0A3R6CS84	165179
L3P096	1182673
A0A2Z4VK16	1500843
A0A1W2EU43	112901
A0A2D0IPJ2	290111
A0A0Q1DVN4	1453349
A0A2D9K5T1	1872654
A0A2V5CV08	2183925
A0A2U1YAX5	716760
A0A562RYU7	221027
A0A1C0SR65	1873715
A0A646FV67	165179
A0A6I5WV39	2675225
A0A2T6ADD2	589035
A0A2P8QSP2	869949
A0A412USE3	165179
A0A5R9RBT1	2571105
A0A1J4SB89	1805002
A0A646H9V3	165179
A0A2E2WJR7	2024841
A0A3R6HWE4	165179
A0A2V5DVF0	2183925
A0A3M9M4Z2	2294115
A0A0J6CD55	328812
R9VBL1	1331671
A0A5M4B6I1	2267611
L3NUQ9	1182673
A0A2D9K6I0	1872654
A0A1V4C070	1960155
A0A132F2R2	1207504
A0A0F1A5V8	2071710
R9V7R6	1331671
A0A1J4S7J1	1805002
A0A5M3PPY1	418719
A0A1G3HGD2	1802017
A0A2U3D0J2	396
A0A0J7XFZ1	1420583
Q87RF9	223926
A0A413JFL1	1512
A0A2R7SL32	2056847
A0A3D0X0F9	2053611
A0A2N7GH98	1880851
A0A6L7KP53	2604846
A0A2D0IPD7	290111
A0A7G5IHB9	2759707
A0A2U3D0Y3	396
A0A3M3YJ01	251706
R7A0F2	1262752
A0A3E5DES1	165179
A0A1Z8PWA5	1986607
H5TD25	1121923
A0A0K0HG87	218493
A0A7C1WPJ9	2268184
A0A640Q322	2480802
A0A1V4BP67	1960155
X6J7U0	1287100
A0A5R9IHC0	2555644
A0A1V4BP84	1960155
A0A285VQA6	141389
A0A1D2I4M2	1737066
D0WCQ4	546265
A0A1C0T1Q5	1873715
A0A646HAN7	165179
A0A0C5G3S5	477245
A0A7G5IE33	2759707
C0QKL9	177437
A0A2U1YRQ1	716760
A0A1B8PFA8	726
A0A0H3DUY0	718251
A0A5M3Q4Y2	418719
A0A0Q1C718	1453349
A0A5B7XG01	1032070
A0A5B8S3L2	1176536
A0A357Y4E9	2053611
A0A5R9QLL3	2571105
A0A2D6K0T2	2024841
A0A447CNK5	444923
A0A366SN33	44008
A0A562IRG2	1181884
A0A356UME4	52226
A0A1H4E9G1	908615
A0A2W4Z862	1609977
A0A3R5YJB5	165179
A0A2P8QI00	869949
X6HVH8	1287106
A0A3E1BHU3	386
A0A0Q7SJ61	1736552
A0A3M4W4M6	36746
A0A6A7VPV8	165179
A0A562SGH9	221027
A0A2D9K6F5	1872654
A0A1F9L1M0	1797905
A0A562S433	221027
A0A2N5CYE2	2055137
H0H6S1	1107544
A0A640Q325	2480802
A0A1G3L6Z9	1802173
A0A418J104	1286
A0A2E2JFH0	1872654
A0A2U1YAS3	716760
A0A5R9QRZ1	2571105
A0A261FTY2	1603886
A0A1J4SD87	1805002
A0A6G1TXD0	165179
A0A1H6CYA4	568106
A0A1H7XL85	346222
A0A1J4RUG3	1805002
A0A7K3UEX8	396
A0A7G5IK76	2759707
I4GQB9	1160282
A0A1Z5ILD2	1714682
A0A1J4S1L4	1805002
A0A562SEK0	221027
A0A3M4LPS5	36746
H0HIK2	1107544
A0A235B3H7	1642702
A0A6J5FB94	1723730
A0A4R1T4G2	2485183
A0A5C1AEP0	2598579
A0A7C1W9T4	2268184
A0A7G5IMU4	2759707
V6FZQ7	869678
A0A0K0H7Y1	218493
A0A6M5ZRW9	386
A0A1C0SQF4	1873715
A0A3R6AGN0	165179
X6IIA8	1287100
A0A1F9L0H6	1797905
A0A3R6BGP0	165179
S4H3L3	1261061
A0A1C9WXU9	1849032
A0A502LHI8	726
A0A0B1ZTA5	1348853
A0A414NYM2	52226
A0A0F1A6P0	2071710
A0A0K0HF59	218493
A0A7K3UMA4	396
A0A2M7QL81	1974084
A0A5J6N456	2602016
L3NTQ8	1182673
A0A3M3YIW3	251706
A0A2U1Y4X1	716760
A0A2D0IKN3	290111
A0A0M3G3K3	726
A0A7G5IED7	2759707
A0A2N3VQE4	1938858
A0A243F8P4	132267
A0A4S2TNC1	2563101
X6H1U2	1287106
A0A2W5CUX7	1609977
A0A2N7G6Z9	1880851
A0A7G5IHC6	2759707
A0A1M5CBT3	1121425
A0A0J7XG17	1420583
A0A6G6SZN9	626774
A0A1C0STL7	1873715
A0A4R3GX81	2512117
A0A6B8TX06	1725
A0A2D8M1Q9	2024841
A0A259BFG3	1971593
A0A3E1B0L4	386
X6HGS1	1287106
A0A2H0LCU0	1974750
A0A6N3Y0P7	165179
A0A1G1L741	1801831
A0A1Z8NUZ2	1986864
A0A4Y6T951	2590777
A0A3R6HC22	165179
A0A3M9MBY4	2294115
A0A327JSJ3	444923
A0A6I0CD98	2651867
A0A5J6MUE4	2602016
A0A5N7WIK1	34028
A0A1M3M1G8	1895778
A0A1F6AIU6	1798392
V6G1Q2	869678
A0A1E7G060	1449093
A0A7G5IL71	2759707
A0A640Q6F0	2480802
A0A7C2AC41	2268184
A0A6L7KH37	2604846
A0A1V4BSB6	1960155
A0A2P8QQE8	869949
A0A1G3H990	1802017
V6FT79	869678
A0A2U3CLG4	396
A0A6M5ZJ78	386
A0A024YMT7	1460244
A0A1C0SDR6	1873714
A0A1X0J176	36814
A0A553GAB8	2594476
J1I6F4	694433
A0A6I0CQ24	2651867
A0A1G3HN91	1802017
A0A1C0SUL6	1873715
A0A6F8T9V3	2708020
A0A258C496	1970544
A0A5N7WGR7	34028
X6HVV3	1287106
A0A1F9L5V2	1797905
A0A285VGW3	141389
A0A2D0IKE0	290111
A0A2T6ADD3	589035
I4GU26	1160282
A0A4Y6TAY9	2590777
A0A357Y376	2053611
A0A414TAC8	165179
A0A0Q8G206	1736578
A0A3E1B8S7	386
A0A3R5VSF3	165179
A0A1V4BU20	1960155
A0A080KHC2	1445514
A0A2D5Y067	2024841
A0A261FNF6	1603886
A0A249NIV0	1380360
A0A2P8QSD9	869949
A0A069JWY4	1487711
A0A0L7CSA1	1365957
A0A1F9LAJ8	1797905
A0A1Z8Q1N6	1986607
A0A069JX25	1487711
A0A562RTD4	221027
A0A3E1BCE6	386
D0W7N7	546265
A0A413CAY5	165179
A0A1C0SUM1	1873715
A0A1V4BNM6	1960155
A0A6P2R9X9	1207504
A0A0Q8G7B9	1736578
A0A1G3H421	1802017
A0A0Q8FM26	1736578
X6HHC9	1287100
A0A2N5DQT9	2055137
A0A6G7EIG4	74329
A0A0K0HAF8	218493
R8E565	1053233
R5G3P7	1262842
A0A3M3TIX8	36746
A0A1W9PL26	1968530
A0A1G3HL29	1802017
A0A1F6AHG7	1798392
A0A4R3H147	2512117
A0A6G1U475	165179
A0A3E1BM02	386
K2KUB4	1177928
G9EQP1	658187
A0A3M3Z501	251706
A0A3M3SW00	36746
A0A2U1YW48	716760
A0A3M3TIW5	36746
A0A3Q8HSN0	356837
A0A0F1A408	2071710
A0A1D2IHG6	1737066
A0A3M3YDA2	251706
A0A2R7SDJ5	2056847
A0A0F1AUA8	2071710
A0A1G3LB90	1802173
A0A4Y6TB37	2590777
A0A1F7RTF0	1817878
A0A413JLX6	1512
A0A0F1B835	2071710
A0A1C0T0H9	1873715
A0A2N5DPP2	2055137
R8DZT9	1053233
A0A2M7QNA8	1974084
A0A2E0QC86	2024841
U2LHA1	1081904
A0A097R085	1453496
A0A1Q6JYB7	1897046
A0A7C1WLU2	2268184
K2KXD6	1177928
A0A2E2Q945	2024841
A0A7G5IJV3	2759707
A0A2W4ZBF3	1609977
A0A0G1HUM6	1618969
A0A4Y6T6G6	2590777
A0A200I117	44008
A0A6G7EFG7	74329
R9VF93	1331671
A0A1V4BN81	1960155
A0A1M4Z7X5	1121425
A0A3R6HED6	165179
A0A3R6HIM6	165179
A0A5P0WWE5	165179
A0A1F7RV98	1817878
R8EZV5	1053233
V6FPT3	869678
A0A3M5JDQ0	34065
B6WTX3	411464
A7ZGW0	331111
A0A352PRV3	2052185
A0A2U3CPP5	396
A0A0Q7STY2	1736552
V6FZ50	869678
A0A1V4BP33	1960155
A0A7K0ANL5	165179
G5F6I8	665940
A0A200HZM4	44008
A0A6I0CEB6	2651867
A0A229I230	165179
A0A562S8R1	221027
A0A2N5DA14	2055137
A0A0F0ZY39	2071710
A0A2W4Z7S6	1609977
A0A7G5IJH2	2759707
A0A413JGZ0	1512
A0A3R6TJS7	2292201
A0A2U3D4T7	396
A0A1H7PC35	346222
A0A1F6AHC9	1798392
A0A1D2II51	1737066
A0A6G1TYS9	165179
A0A6M5ZR43	386
A0A2U3CU36	396
A0A315AZB9	1835767
A0A2N5IAS5	2054166
X6H7E9	1287106
A0A1I4HQ08	1123291
A0A6P2MCD8	1207504
A0A3S7UM81	356837
A0A4V2UGH1	2512117
A0A327K4U9	444923
H5T7K1	1121923
A0A2H2YCW8	1844100
A0A0J7Y380	1420583
A0A174CAW3	1512
A0A1C0SXR4	1873715
A0A4R7CZ71	1476465
A0A1Q8AXD8	1803428
K2KMC4	1177928
X6J304	1287100
A0A6G8WQ57	386
A0A418IZX4	1286
A0A357Y542	2053611
V6FXB9	869678
A0A1J4S7I9	1805002
A0A7C2ABM7	2268184
A0A1I4BAZ1	1855374
A0A0J7XWM8	1420583
A0A502KDZ9	726
A0A5B8SXP3	33968
A0A3A0BH74	2093373
A0A447CQR4	444923
A0A5B8S0U0	1176536
Z9JGM5	1444770
A0A1C9WXA7	1849032
G9EM34	658187
A0A4S2UJ12	2563101
A0A2U1YUB0	716760
A0A1D2I7Q7	1737066
A0A6L7KG32	2604846
A0A1F4ZWG7	1797269
A0A357Y2T8	2053611
A0A366SLC1	44008
A0A3D0X7H0	2053611
A0A414XI43	165179
A0A357Y6K4	2053611
A0A7K3U5Z6	396
A0A373KLD5	2293179
K2LL84	1177928
A0A0Q8F9M9	1736578
S4GVE2	1261061
A0A2E4QTM7	2024835
A0A0F1AV13	2071710
A0A1G3HF66	1802017
A0A2T6AWH8	589035
A0A5R9J8B5	2555644
A0A2T6B718	589035
A0A6I5WZL9	2675225
A0A4R6DBQ5	726
A0A7G5IID0	2759707
A0A3E1B2Q8	386
A0A2H2YEP1	1844100
A0A5R9R7Z0	2571105
A0A4S2TTI8	2563101
A0A1V4BYD9	1960155
A0A6G1U1E7	165179
A0A2N5D831	2055137
A0A6G1U0B0	165179
X6HHL5	1287106
H5T7H7	1121923
A0A1J4RF71	1805002
A0A1J4RQJ5	1805002
U2C3U5	1227266
A0A3D0H7A8	2052185
A0A1C0T0P9	1873715
A0A1I4C5N4	1855374
A0A5M8C4L0	1512
C0QEY1	177437
A0A1C9WY84	1849032
A0A3M9MHW1	2294115
A0A3R5Y4X5	165179
A0A1F9KZV2	1797905
A0A1F6AGK8	1798392
A0A2A4AJT3	38284
A0A132EMN6	1207504
A0A1H8WMA6	673521
A0A0J8A5R9	1420583
A0A132EHY5	1207504
A0A0K0H9F1	218493
A0A3M3YAR7	251706
A0A1V4BU07	1960155
A0A3M3TFP9	36746
A0A069JZ32	1487711
A0A7G5IKD7	2759707
A0A6L7KET1	2604846
A0A1G3KKF8	1802173
A0A2E2WK35	2024841
A0A271M3B9	2015052
A0A3E1BZB9	386
A0A1V4BMG4	1960155
A7ZJ70	331111
A0A0J0AVZ7	44008
A0A429FNV0	2203198
A0A1Y4R2V5	44008
A0A3E1BS83	386
A0A1J4RW87	1805002
A0A7C1WSC9	2268184
A0A5M3Q486	418719
A0A415KFM6	165179
A0A1M3LZC8	1895778
L3P9V5	1182673
A0A3D0X3W9	2053611
A0A1F7H0M8	1802037
A0A3E5A3I6	165179
A0A2D5Y3N1	2024841
D1YJ47	679196
A0A031FPY7	273677
K2KUH3	1177928
A0A7C5GL27	1872442
A0A2H0LF07	1974750
A0A5N7WVM9	34028
A0A5N7XMF9	34028
Q82YL4	226185
A0A0J6FF31	328812
A0A5R9IXY5	2555644
A0A1F9L5B2	1797905
A0A553EM00	2594500
A0A562S8X5	221027
A0A1C0S774	1873714
A0A097R0M6	1453496
A0A2P8QWN2	869949
A0A6F8TA33	2708020
A0A5N7W6I6	34028
A0A259BZ27	1971593
A0A357Y191	2053611
A0A1J4S645	1805002
A0A1Q4D683	1895809
A0A366DJJ5	208602
A0A5N7WFS9	34028
A0A2R7SL76	2056847
A0A7C2B0N1	2268184
A0A7G5IH74	2759707
A0A2M7ZYV3	1974022
A0A502JEL2	726
A0A4R3H0J0	2512117
A0A2U3CYC2	396
A0A229I4B3	165179
A0A1Z8PX58	1986607
X6HM26	1287100
A0A2E2JNB6	1872654
A0A1G3HN69	1802017
A0A2M7QNV5	1974084
A0A2P8QJZ1	869949
A0A1F7S0T5	1817878
A0A327K2V4	444923
A0A542EDR8	587872
A0A024YQG4	1460244
A7ZGP5	331111
A0A2M7QM84	1974084
A0A1F7S3S7	1817878
A0A315B855	1835767
A0A4Y6T445	2590777
A0A0M3G183	726
A0A139SQU9	1548208
A0A1J4RP49	1805002
A0A1V4BYK0	1960155
A0A1G3LLR2	1802173
A0A0F0ZVU8	2071710
A0A200HXY2	44008
A0A259BSN5	1971593
A0A657N3U7	150340
A0A261FTF2	1603886
